Name,Slug,Short Description,Tagline / Description,Long Description (About),Official Website URL,Logo URL,Primary Category,Category Slug,Primary Task(s),Key Features,Use Cases,Integrations,Supported Platforms,Pricing Model,Pricing Raw,Has API,API Docs URL,Is Open Source,GitHub Repository,Provider / Company,Provider Website,Release Date,Pros,Cons
Grit - AiAgents.Directory,grit,Grit is a Developer Tools & Task Automation,Grit is a Developer Tools & Task Automation AI agent that fix technical debt automatically.,Grit is a Developer Tools & Task Automation AI agent that fix technical debt automatically.,https://www.grit.io/,https://aiagents.directory/media/agents/screenshots/grit_1,Coding AI,coding-ai,Coding AI,"
• AngularJS to Angular
• Automated pull requests for technical debt cleanup
• Class to Functional Components
• Declarative syntax for custom patterns
• Integrated feedback on pull requests
• JS to Arrow Functions","
• Automating code migrations
• Dependency upgrades
• Improving developer velocity
• Integrating with development tools like GitHub and VS Code
• Managing technical debt",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Hebbia - AiAgents.Directory,hebbia,Hebbia is a Business Automation AI agent that,Hebbia is a Business Automation AI agent that AI platform designed to enhance financial operations and decision-making.,Hebbia is a Business Automation AI agent that AI platform designed to enhance financial operations and decision-making.,https://www.hebbia.ai/,https://aiagents.directory/media/agents/screenshots/hebbia_1.png,Task Automation,task-automation,Task Automation,"
• Client-specific use cases
• Data analysis and synthesis
• Enterprise security
• Generative AI integration
• Workflow automation","
• Credit agreement analysis
• Due diligence processes
• Legal document analysis
• Market reporting
• Real estate market tracking",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Haystack - AiAgents.Directory,haystack,Haystack is a AI Agent Framework AI agent,"Haystack is a AI Agent Framework AI agent that AI orchestration framework to build customizable, production-ready LLM applications.","Haystack is a AI Agent Framework AI agent that AI orchestration framework to build customizable, production-ready LLM applications.",https://AiAgents.Directory/haystack/,https://aiagents.directory/media/agents/screenshots/haystack_1.png,Task Automation,task-automation,Task Automation,"
• Explicit communication among components to fit tech stacks.
• Extensible for community and third-party components.
• Flexible all-in-one tooling for database access, file conversion, cleaning, splitting, and evaluation.
• Technology agnostic allowing users flexibility with models from OpenAI, Cohere and Hugging Face.","
• Build retrieval augmented generation (RAG) applications.
• Conduct semantic search according to meaning.
• Perform natural language question answering.
• Support complex decision-making for customer queries.",,Web Browser,FREE,Free plan available,FALSE,,TRUE,https://github.com/deepset-ai/haystack,,,,,
Heights Platform - AiAgents.Directory,heights-platform,Heights Platform is a Education AI agent that,"Heights Platform is a Education AI agent that your AI Coach and and AI Copilot for course creators, community builders, and coaches. Built into an...","Heights Platform is a Education AI agent that your AI Coach and and AI Copilot for course creators, community builders, and coaches. Built into an...",https://www.heightsplatform.com/,https://aiagents.directory/media/agents/screenshots/heights-platform_1,Task Automation,task-automation,Task Automation,"
• AI Coaching Sessions
• AI Content Review
• AI Course Generator
• Community Building Features
• Customizable Branding and Website
• Flexible Payment Options","
• Building and managing communities
• Creating online courses
• Customizing personal branding and websites
• Engaging learners through gamification
• Launching coaching programs",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Hex Magic - AiAgents.Directory,hex-magic,Hex Magic is a AI Agent Framework AI,Hex Magic is a AI Agent Framework AI agent that hex AI-powered tools for humans doing amazing things with data.,Hex Magic is a AI Agent Framework AI agent that hex AI-powered tools for humans doing amazing things with data.,https://hex.tech/product/magic-ai/,https://aiagents.directory/media/agents/screenshots/hex-magic_1.png,Task Automation,task-automation,Task Automation,"
• Auto-completing SQL joins
• Automated error fixing
• Building predictive models
• Chaining cells for complex workflows
• Contextual metadata integration
• Python scripting assistance","
• Automating data analysis tasks
• Building data visualizations
• Creating predictive models
• Debugging SQL code
• Enhancing data exploration workflows",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Heymoon.ai - AiAgents.Directory,heymoonai,Heymoon.ai is an AI agent that personal assistant,"Heymoon.ai is an AI agent that personal assistant for life: to keep you on top of your calendar, tasks and information.","Heymoon.ai is an AI agent that personal assistant for life: to keep you on top of your calendar, tasks and information.",https://heymoon.ai/,https://aiagents.directory/media/agents/logos/default-logo.png,Task Automation,task-automation,Task Automation,"
• Business Automation (93)
• AI Agent Framework (86)
• Open Source (82)
• Developer Tools (74)
• Digital Workers (61)",,,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Gumloop - AiAgents.Directory,gumloop,Gumloop is a General Assistant AI agent that,Gumloop is a General Assistant AI agent that the AI automation platform built for everyone to automate workflows intuitively (Freemium).,Gumloop is a General Assistant AI agent that the AI automation platform built for everyone to automate workflows intuitively (Freemium).,https://www.gumloop.com,https://aiagents.directory/media/agents/screenshots/gumloop_1.png,Task Automation,task-automation,Task Automation,"
• 120+ native integrations
• AI-enhanced decision making
• Automated social media insights
• Slack canvasing for managers
• Visual workflow builder
• Web research and data extraction","
• Engineering
• Marketing
• Operations
• Support",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
GreyLabs AI - AiAgents.Directory,greylabs-ai,GreyLabs AI is a AI Agent Framework AI,GreyLabs AI is a AI Agent Framework AI agent that agentic Voice AI enhancing banking and financial services.,GreyLabs AI is a AI Agent Framework AI agent that agentic Voice AI enhancing banking and financial services.,https://greylabs.ai/,https://aiagents.directory/media/agents/screenshots/greylabs-ai_1.png,Voice & Audio,voice-audio,Voice & Audio,"
• Automated lead qualification
• Autonomous AI Agents
• Campaign monitoring and analytics
• Multi-channel voice bot deployment
• Predictive churn prevention
• Proactive objection handling","
• Customer engagement in BFSI
• Intelligent collections management
• Predictive renewals and retention strategies
• Smart customer service solutions
• Telesales optimization",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Harvey - AiAgents.Directory,harvey,Harvey is a General Assistant AI agent that,Harvey is a General Assistant AI agent that AI platform for law firms and legal professionals to enhance productivity (Freemium).,Harvey is a General Assistant AI agent that AI platform for law firms and legal professionals to enhance productivity (Freemium).,https://www.harvey.ai/,https://aiagents.directory/media/agents/screenshots/harvey_1.png,Task Automation,task-automation,Task Automation,"
• Document analysis
• Domain-specific AI
• Microsoft integrations
• Secure document storage
• Workflow automation","
• Contract analysis
• Due diligence
• Legal document drafting
• Research and compliance
• Workflow management",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
HARPA AI - AiAgents.Directory,harpa-ai,HARPA AI is a General Assistant AI agent,HARPA AI is a General Assistant AI agent that HARPA AI is a browser extension that combines automation and AI to enhance web tasks (Freemium).,HARPA AI is a General Assistant AI agent that HARPA AI is a browser extension that combines automation and AI to enhance web tasks (Freemium).,https://harpa.ai/,https://aiagents.directory/media/agents/screenshots/harpa-ai_1.png,Task Automation,task-automation,Task Automation,"
• Custom automation setups for various web services
• Data extraction and web monitoring
• Email management with categorization and contextual replies
• SEO-driven content generation and auditing
• Summarize content from multiple sources including YouTube videos and PDF documents","
• Data analysis and extraction
• Email and content management
• Learning and language assistance
• Marketing and SEO strategies
• Productivity enhancement",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
HiveBotics - AiAgents.Directory,hivebotics,HiveBotics is a Hardware + Software AI agent,HiveBotics is a Hardware + Software AI agent that AI-powered autonomous robots for facility management.,HiveBotics is a Hardware + Software AI agent that AI-powered autonomous robots for facility management.,https://hivebotics.tech/,https://aiagents.directory/media/agents/screenshots/hivebotics_1.png,Task Automation,task-automation,Task Automation,"
• 4-6 hours continuous runtime
• AI-powered vision for cleanliness verification
• Cloud platform for fleet management and analytics
• Industrial grade steaming, jetting, and vacuuming
• Multi-camera system for stain detection
• SLAM technology for navigation","
• Commercial cleaning
• Facilities management
• Healthcare environments
• Public hygiene solutions",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
HR AI Agent - AiAgents.Directory,hr-ai-agent,HR AI Agent is a Business Automation AI,HR AI Agent is a Business Automation AI agent that enterprise-grade AI and automation solutions tailored for business efficiency.,HR AI Agent is a Business Automation AI agent that enterprise-grade AI and automation solutions tailored for business efficiency.,https://AiAgents.Directory/hr-ai-agent/,https://aiagents.directory/media/agents/screenshots/hr-ai-agent_1.png,Task Automation,task-automation,Task Automation,"
• Custom AI and automation development
• Real-time process optimization
• Seamless AI integration
• Strategic digital transformation consulting","
• Automating customer support processes
• Enhancing operational efficiency through intelligent automation
• Streamlining supply chain operations",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Highlight - AiAgents.Directory,highlight,Highlight is a General Assistant AI agent that,Highlight is a General Assistant AI agent that fast AI assistant for improving productivity across apps (Free).,Highlight is a General Assistant AI agent that fast AI assistant for improving productivity across apps (Free).,https://highlightai.com/,https://aiagents.directory/media/agents/screenshots/highlight_1.png,Task Automation,task-automation,Task Automation,"
• Action item generation
• Daily summaries of activities
• Meeting preparation with attendee insights
• Planning assistance using captured context
• World-class meeting notes","
• Meeting preparation
• Productivity enhancement
• Research assistance
• Task management",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
HockeyStack - AiAgents.Directory,hockeystack,HockeyStack is a Business Automation AI agent that,HockeyStack is a Business Automation AI agent that hockeyStack is an AI-driven analytics tool designed for sales and marketing teams to enhance performance...,HockeyStack is a Business Automation AI agent that hockeyStack is an AI-driven analytics tool designed for sales and marketing teams to enhance performance...,https://hockeystack.com/,https://aiagents.directory/media/agents/screenshots/hockeystack_1.png,Task Automation,task-automation,Task Automation,"
• AI-driven analytics
• Account Scoring
• Buyer Journeys
• Custom Reports
• Odin AI Analyst
• Out-of-the-Box Dashboards","
• Data unification for insights
• Lead scoring and management
• Marketing performance optimization
• Sales pipeline enhancement",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
HubRE AI - AiAgents.Directory,hubre-ai,HubRE AI is a Business Automation AI agent,HubRE AI is a Business Automation AI agent that hubRE AI is a cutting-edge platform designed to streamline business processes using AI agents (Freemium).,HubRE AI is a Business Automation AI agent that hubRE AI is a cutting-edge platform designed to streamline business processes using AI agents (Freemium).,https://hubre.ai/,https://aiagents.directory/media/agents/screenshots/hubre-ai_1.png,Task Automation,task-automation,Task Automation,"
• Centralized data management
• Custom AI solutions for various industries
• No-code document automation
• Real-time human-like interactions
• Secure data handling with encryption","
• Automating compliance checks
• Enhancing customer interactions
• Real estate client engagement
• Simplifying administrative tasks in aged care
• Streamlining data analysis for energy companies",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Hugging Face - AiAgents.Directory,hugging-face,Hugging Face is a AI Agent Framework AI,"Hugging Face is a AI Agent Framework AI agent that the platform for the machine learning community to collaborate on models, datasets, and applications.","Hugging Face is a AI Agent Framework AI agent that the platform for the machine learning community to collaborate on models, datasets, and applications.",https://huggingface.co,https://aiagents.directory/media/agents/screenshots/hugging-face_1.png,Task Automation,task-automation,Task Automation,"
• Access to 45,000+ AI models
• Collaboration on models, datasets, and applications
• Community-driven open-source projects
• Enterprise-grade security and support
• Support for various data modalities (text, image, video, audio, 3D)","
• Building AI applications
• Dataset hosting and collaboration
• Machine learning inference
• Model development and sharing
• Research in artificial intelligence",,Mac,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Imbue - AiAgents.Directory,imbue,Imbue is a Research Labs & AI Agent,Imbue is a Research Labs & AI Agent Framework AI agent that we build AI systems that can reason.,Imbue is a Research Labs & AI Agent Framework AI agent that we build AI systems that can reason.,https://imbue.com/,https://aiagents.directory/media/agents/screenshots/imbue_1.png,Task Automation,task-automation,Task Automation,"
• 70B-parameter model training
• AI agents for software creation
• Open-source tools and evaluation datasets
• Translation of ideas into code","
• AI-assisted programming
• Code generation
• Software development",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
IBM watsonx.ai - AiAgents.Directory,ibm-watsonxai,IBM watsonx.ai is a AI Agent Framework AI,IBM watsonx.ai is a AI Agent Framework AI agent that IBM watsonx.ai is an integrated AI development studio for building and deploying AI applications.,IBM watsonx.ai is a AI Agent Framework AI agent that IBM watsonx.ai is an integrated AI development studio for building and deploying AI applications.,https://www.ibm.com/products/watsonx-ai,https://aiagents.directory/media/agents/screenshots/ibm-watsonxai_1.png,Task Automation,task-automation,Task Automation,"
• AI agents development
• Content generation
• Hosting and deploying custom foundation models
• Knowledge management
• Model customization
• Retrieval Augmented Generation (RAG)","
• Chatbots and conversational AI
• Content generation
• Custom AI application development
• Knowledge management applications
• Model training and deploying AI solutions",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Humane - AiAgents.Directory,humane,Humane is a General Assistant & Hardware +,"Humane is a General Assistant & Hardware + Software AI agent that innovative technology that feels familiar, natural, and human (Paid).","Humane is a General Assistant & Hardware + Software AI agent that innovative technology that feels familiar, natural, and human (Paid).",https://hu.ma.ne/,https://aiagents.directory/media/agents/screenshots/humane_1.png,Task Automation,task-automation,Task Automation,"
• Capture photos and videos
• Contextually aware operating system (CosmOS)
• Data calling and texting
• Translation in 48 languages
• Trust Light for privacy indication
• Unlimited AI queries","
• Information retrieval
• Language translation
• Media capture and storage
• Navigation assistance
• Personal assistant for daily tasks",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
IBM Granite - AiAgents.Directory,ibm-granite,IBM Granite is a AI Agent Framework AI,"IBM Granite is a AI Agent Framework AI agent that open, customizable AI models for enterprise workloads.","IBM Granite is a AI Agent Framework AI agent that open, customizable AI models for enterprise workloads.",https://www.ibm.com/granite,https://aiagents.directory/media/agents/screenshots/ibm-granite_1.png,Task Automation,task-automation,Task Automation,"
• Customizable open-source models
• Efficient performance with reduced memory usage
• High accuracy and speed for enterprise tasks
• Supports various AI workloads including NLP and computer vision
• Transparency into AI training data and processes","
• AI agent development
• Document processing
• Real-time data insights
• Text and speech processing
• Time-series forecasting",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Innate - AiAgents.Directory,innate,Innate is a Hardware + Software & AI,Innate is a Hardware + Software & AI Agent Framework AI agent that teach your home robot in minutes.,Innate is a Hardware + Software & AI Agent Framework AI agent that teach your home robot in minutes.,https://innate.bot,https://aiagents.directory/media/agents/screenshots/innate_1.png,Task Automation,task-automation,Task Automation,"
• Continuous training pipeline for iterative learning
• Fully teachable AI brain that learns tasks in minutes
• Interactive and autonomous operation with voice commands
• Multi-agent orchestration with 9 specialized models for decision-making
• Real-time manipulation with on-device control loops","
• Learning new tasks quickly
• Performing household chores
• Picking up trash
• Watching for burglars",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Induced - AiAgents.Directory,induced,Induced is a Task Automation & Business Automation,Induced is a Task Automation & Business Automation AI agent that AI workers to automate your browser tasks.,Induced is a Task Automation & Business Automation AI agent that AI workers to automate your browser tasks.,https://www.induced.ai/,https://aiagents.directory/media/agents/screenshots/induced_1,Task Automation,task-automation,Task Automation,"
• 70% reduction in turnaround time
• AI-driven outsourcing solutions
• Human-in-the-loop integration","
• Enhancing AI accuracy with human oversight
• Outsourcing AI tasks
• Reducing operational turnaround time",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
IBM Watson Assistant - AiAgents.Directory,ibm-watson-assistant,IBM Watson Assistant is a Business Automation AI,IBM Watson Assistant is a Business Automation AI agent that IBM watsonx Orchestrate improves business productivity through AI agent orchestration (Free).,IBM Watson Assistant is a Business Automation AI agent that IBM watsonx Orchestrate improves business productivity through AI agent orchestration (Free).,https://www.ibm.com/cloud/watson-assistant,https://aiagents.directory/media/agents/screenshots/ibm-watson-assistant_1.png,Task Automation,task-automation,Task Automation,"
• AI agent and tool builder
• Catalog of prebuilt agents and tools
• Governance and observability
• Multi-agent orchestration","
• Customer Service
• Finance
• Supply chain and Procurement",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
HyperWrite - AiAgents.Directory,hyperwrite,HyperWrite is a General Assistant AI agent that,HyperWrite is a General Assistant AI agent that your AI assistant for everyday tasks.,HyperWrite is a General Assistant AI agent that your AI assistant for everyday tasks.,https://www.hyperwriteai.com/personal-assistant,https://aiagents.directory/media/agents/screenshots/hyperwrite_1,Task Automation,task-automation,Task Automation,"
• Automate email management
• Book flights and make reservations
• Conduct research and retrieve information
• Order food and manage daily tasks
• Record and manage AI workflows","
• Booking flights from one location to another
• Finding candidates on LinkedIn
• Ordering food online
• Organizing Gmail inbox and drafting responses
• Streamlining daily routines and tasks",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
IBM watsonx Orchestrate - AiAgents.Directory,ibm-watsonx-orchestrate,IBM watsonx Orchestrate is a Business Automation AI,IBM watsonx Orchestrate is a Business Automation AI agent that IBM watsonx Orchestrate offers orchestration of AI agents for enhanced productivity (Freemium).,IBM watsonx Orchestrate is a Business Automation AI agent that IBM watsonx Orchestrate offers orchestration of AI agents for enhanced productivity (Freemium).,https://www.ibm.com/products/watsonx-orchestrate,https://aiagents.directory/media/agents/screenshots/ibm-watsonx-orchestrate_1.png,Task Automation,task-automation,Task Automation,"
• AI agent and tool builder
• Catalog of prebuilt agents and tools
• Governance and observability
• Multi-agent orchestration","
• Customer Service
• Finance
• Supply chain and Procurement",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Inferable - AiAgents.Directory,inferable,Inferable is a Developer Tools & Open Source,Inferable is a Developer Tools & Open Source AI agent that open-source agent runtime for building distributed automations.,Inferable is a Developer Tools & Open Source AI agent that open-source agent runtime for building distributed automations.,https://www.inferable.ai/,https://aiagents.directory/media/agents/screenshots/inferable_1.png,Coding AI,coding-ai,Coding AI,"
• Built-in LLM routing
• Context management
• Distributed function orchestration
• Human in the loop API
• Managed agent runtime
• Observability","
• For AI Product Teams
• For Engineering Leaders
• For Internal Tools Teams
• For Platform Teams",,Web Browser,FREE,Free plan available,FALSE,,TRUE,,,,,,
IBM Watsonx Assistant - AiAgents.Directory,ibm-watsonx-assistant,IBM Watsonx Assistant is a Business Automation AI,IBM Watsonx Assistant is a Business Automation AI agent that IBM watsonx Orchestrate streamlines the use of AI agents for businesses (Free).,IBM Watsonx Assistant is a Business Automation AI agent that IBM watsonx Orchestrate streamlines the use of AI agents for businesses (Free).,https://www.ibm.com/products/watsonx-assistant,https://aiagents.directory/media/agents/screenshots/ibm-watsonx-assistant_1.png,Task Automation,task-automation,Task Automation,"
• AI agent and tool builder
• Catalog of prebuilt agents and tools
• Governance and observability
• Multi-agent orchestration","
• Customer Service
• Finance
• Supply Chain and Procurement",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Inoxoft - AiAgents.Directory,inoxoft,Inoxoft is a Business Automation AI agent that,Inoxoft is a Business Automation AI agent that custom Software Development Company offering tailored digital solutions.,Inoxoft is a Business Automation AI agent that custom Software Development Company offering tailored digital solutions.,https://inoxoft.com/,https://aiagents.directory/media/agents/screenshots/inoxoft_1.png,Task Automation,task-automation,Task Automation,"
• AI consulting and agent development
• Business analysis and solution design
• Custom software and mobile app development
• Dedicated development teams
• End-to-end product development
• Scalable MVP development","
• Businesses looking to integrate AI into their operations
• Companies seeking to enhance their digital products
• Startups needing technical support",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Informatica AI Agent Engineering - AiAgents.Directory,informatica-ai-agent-engineering,Informatica AI Agent Engineering is a AI Agent,Informatica AI Agent Engineering is a AI Agent Framework AI agent that build and manage AI agents tailored for business needs using Informatica's AI Agent...,Informatica AI Agent Engineering is a AI Agent Framework AI agent that build and manage AI agents tailored for business needs using Informatica's AI Agent...,https://www.informatica.com/products/ai-agent-engineering.html,https://aiagents.directory/media/agents/screenshots/informatica-ai-agent-engineering_1.png,Task Automation,task-automation,Task Automation,"
• Build custom Informatica agents in minutes
• Centralized AI Agent Hub with pre-built solutions
• Comprehensive security and monitoring
• Seamless integration with third-party agents
• Trusted data grounding for AI agents","
• Business process automation
• Cloud application integration
• Data integration
• Multi-agent orchestration",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Insights Agent - AiAgents.Directory,insights-agent,Insights Agent is a Business Automation AI agent,"Insights Agent is a Business Automation AI agent that AI agent for enterprise analytics that identifies trends, risks, and opportunities in data.","Insights Agent is a Business Automation AI agent that AI agent for enterprise analytics that identifies trends, risks, and opportunities in data.",https://www.agami.ai/agents/insights-agent,https://aiagents.directory/media/agents/screenshots/insights-agent_1.png,Task Automation,task-automation,Task Automation,"
• Automatically benchmark performance
• Highlight anomalies and emerging risks
• Spot trends at scale","
• Covenant Monitoring
• Healthcare Analytics
• Market Intelligence",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Instrukt - AiAgents.Directory,instrukt,Instrukt is a Developer Tools AI agent that,"Instrukt is a Developer Tools AI agent that a terminal-based environment for interacting with and extending modular AI agents, promoting self-hosted AI...","Instrukt is a Developer Tools AI agent that a terminal-based environment for interacting with and extending modular AI agents, promoting self-hosted AI...",https://AiAgents.Directory/instrukt/,https://aiagents.directory/media/agents/screenshots/instrukt_1,Coding AI,coding-ai,Coding AI,"
• Custom AI agents as Python packages
• Developer console for debugging and introspection
• Document indexing for question-answering
• Integrated REPL-Prompt for quick interaction
• Rich colorful outputs with markdown support
• Secure Docker containers for agent execution","
• Automating tasks with custom commands
• Creating and managing AI agents
• Debugging and testing AI agents
• Document indexing and retrieval
• Interacting with code and documents in a terminal environment",,Web Browser,FREE,Free plan available,FALSE,,TRUE,https://github.com/blob42/Instrukt,,,,,
Iris - AiAgents.Directory,iris,Iris is a General Assistant AI agent that,Iris is a General Assistant AI agent that iris is an AI-powered calendar and inbox management assistant that learns and adapts to your work style (Free).,Iris is a General Assistant AI agent that iris is an AI-powered calendar and inbox management assistant that learns and adapts to your work style (Free).,https://textiris.com/,https://aiagents.directory/media/agents/screenshots/iris_1.png,Task Automation,task-automation,Task Automation,"
• AI-driven calendar management
• Contextual understanding of user habits
• Email summarization and response assistance
• Integration with Google, Apple, and Microsoft accounts
• Privacy-focused with end-to-end encryption","
• Email management
• Meeting organization
• Personal productivity
• Task prioritization
• Time management",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Invicta AI - AiAgents.Directory,invicta-ai,Invicta AI is a Task Automation & Agent,Invicta AI is a Task Automation & Agent Platform AI agent that build Teams of AI Agents (Freemium).,Invicta AI is a Task Automation & Agent Platform AI agent that build Teams of AI Agents (Freemium).,https://invictai.io/,https://aiagents.directory/media/agents/screenshots/invicta-ai_1.png,Task Automation,task-automation,Task Automation,"
• Customizable Autonomy Levels
• Flexible Team Structures
• Human in the Loop
• Multi-Agent Automation
• Near Perfect Reliability
• Specialized Agent Collaboration","
• Customer Support
• Operations
• Scheduling
• Web Analysis",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
iProgrammer Solutions - AiAgents.Directory,iprogrammer-solutions,iProgrammer Solutions is a AI Agent Framework AI,iProgrammer Solutions is a AI Agent Framework AI agent that iProgrammer offers an AI product suite designed to optimize workflows and enhance safety across...,iProgrammer Solutions is a AI Agent Framework AI agent that iProgrammer offers an AI product suite designed to optimize workflows and enhance safety across...,https://iprogrammer.au/,https://aiagents.directory/media/agents/screenshots/iprogrammer-solutions_1.png,Task Automation,task-automation,Task Automation,"
• AI-driven anomaly detection in security
• AI-powered PPE compliance and hazard detection
• Automated document processing
• Big data analysis and real-time insights
• Generative and conversational AI","
• Healthcare diagnostics
• Logistics delivery optimization
• Manufacturing defect detection
• Retail inventory accuracy
• Security surveillance",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Intellectia - AiAgents.Directory,intellectia,Intellectia is a Commerce AI agent that AI-powered,Intellectia is a Commerce AI agent that AI-powered trading signals platform for stocks and cryptocurrencies (Freemium).,Intellectia is a Commerce AI agent that AI-powered trading signals platform for stocks and cryptocurrencies (Freemium).,https://intellectia.ai/,https://aiagents.directory/media/agents/screenshots/intellectia_1.png,Task Automation,task-automation,Task Automation,"
• AI signals for stocks and cryptocurrencies
• AI-powered stock evaluation
• Integration with crypto trading signals and analytics
• Real-time stock screener
• Trading strategies including SwingMax","
• Automated suggestions for trading strategies
• Leveraging AI for stock analysis
• Maximizing stock trading efficiency
• Providing real-time trading signals",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Intenseye - AiAgents.Directory,intenseye,Intenseye is a Business Automation AI agent that,Intenseye is a Business Automation AI agent that real-time AI-driven safety management solution that detects and prevents serious injuries.,Intenseye is a Business Automation AI agent that real-time AI-driven safety management solution that detects and prevents serious injuries.,https://www.intenseye.com/,https://aiagents.directory/media/agents/screenshots/intenseye_1.png,Task Automation,task-automation,Task Automation,"
• 24/7 real-time detection of potential SIFs
• Flexible deployment options (cloud, private, hybrid)
• Integration with existing CCTV cameras
• Real-time insights and recommendations for safety teams
• Sentinel safety device family for enhanced monitoring","
• Industry-specific safety compliance
• Injury prevention
• Real-time risk assessment and mitigation
• Workplace safety management",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Jacek Chodzko - AiAgents.Directory,jacek-chodzko,Jacek Chodzko is a Marketing AI agent that,Jacek Chodzko is a Marketing AI agent that RMIQ connects brands with premium ad space across top retail media networks.,Jacek Chodzko is a Marketing AI agent that RMIQ connects brands with premium ad space across top retail media networks.,https://rmiq.net/,https://aiagents.directory/media/agents/screenshots/jacek-chodzko_1.png,Task Automation,task-automation,Task Automation,"
• AI-Driven Budget Optimization
• Custom Goals: Sales, ROAS, or Customer Growth
• Seamless Integration with Major Retailers
• Unified Reporting Across Networks","
• Ad Performance Maximization
• Digital Marketing
• Retail Media Advertising
• Sales Growth",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Jared Montgomery - AiAgents.Directory,jared-montgomery,Jared Montgomery is a Digital Workers AI agent,Jared Montgomery is a Digital Workers AI agent that AI-powered resale assistant for analyzing thrifted items using real sales data (Paid).,Jared Montgomery is a Digital Workers AI agent that AI-powered resale assistant for analyzing thrifted items using real sales data (Paid).,https://waitlist.quickflip.ai,https://aiagents.directory/media/agents/screenshots/jared-montgomery_1.png,Task Automation,task-automation,Task Automation,"
• Link Analysis
• Photo Scan
• Profit Insights","
• Market value assessment
• Resale pricing analysis
• Thrifting strategies",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
item - AiAgents.Directory,item,item is a Business Automation AI agent that,item is a Business Automation AI agent that the AI-native CRM designed for autonomous execution.,item is a Business Automation AI agent that the AI-native CRM designed for autonomous execution.,https://item.app,https://aiagents.directory/media/agents/screenshots/item_1.png,Task Automation,task-automation,Task Automation,"
• Autonomous execution
• Custom data structure for workflows
• Data enrichment and lead discovery
• Deep context understanding
• Developer API for custom integrations
• Integrates with over 100 tools","
• Automating sales processes
• Customer relationship management
• Data enrichment
• Lead discovery
• Team collaboration across tools",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Jarmin - AiAgents.Directory,jarmin,Jarmin is a AI Agent Framework AI agent,Jarmin is a AI Agent Framework AI agent that AI-powered ML engineering service to help businesses harness machine learning capabilities.,Jarmin is a AI Agent Framework AI agent that AI-powered ML engineering service to help businesses harness machine learning capabilities.,https://jarmin.ai/,https://aiagents.directory/media/agents/screenshots/jarmin_1.png,Task Automation,task-automation,Task Automation,"
• 24/7 ML engineering support
• Expertise from leading tech companies
• Production pipeline deployment
• Robust system architecture","
• AI project scoping
• Expert ML staffing
• Machine learning system development",,Mac,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
