Name,Slug,Short Description,Tagline / Description,Long Description (About),Official Website URL,Logo URL,Primary Category,Category Slug,Primary Task(s),Key Features,Use Cases,Integrations,Supported Platforms,Pricing Model,Pricing Raw,Has API,API Docs URL,Is Open Source,GitHub Repository,Provider / Company,Provider Website,Release Date,Pros,Cons
HOL Plugins: AI Agent Community Features & Limits | ClawSites,hol-plugins,HOL Plugins is a public directory of coding,"HOL Plugins is a public directory of coding plugins for Claude Code, Codex, Cursor and other ecosystems. Review official links, current listing details, and...","HOL Plugins indexes multiple agent runtimes in a public catalog. Evidence: HOL Registry indexes multiple agent runtimes in one public catalog at https://hol.org/plugins. Official product documentation (opens in new tab) Official / Checked Sep 7, 2026 Listings can show owner verification, trust scores and scanner-backed signals. Evidence: HOL Registry listings can show a HOL trust score, owner verification, and scanner-backed security signals where those fields exist. Scores help compare publishability and published evidence;…",https://hol.org/plugins,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/hol-plugins-20260914-DXxbCATAbeqEVovXUXrPdppB0RQx82.webp,Community,community,Community,"
• Claude Code, Codex and Cursor plugin listings. Evidence: HOL Registry is a public catalog of AI plugins across Claude Code, Codex, Grok, Kimi Code, DeepSeek Harness, Antigravity CLI, MCP, Cursor, OpenCode . Official product documentation (opens in new tab) Official / Checked Sep 7, 2026
• Owner verification and scanner-backed security signals. Evidence: HOL Registry listings can show a HOL trust score, owner verification, and scanner-backed security signals where those fields exist. Scores help compare publishability and published evidence;… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026","
• 1 Browse plugins by ecosystem and launches. Evidence: HOL Registry is a public catalog where builders list plugins and visitors already browse by ecosystem, trust, and launches. Official product documentation (opens in new tab) Official / Checked Sep 7, 2026
• 2 List a public plugin repository for free. Evidence: HOL Registry is where builders list and discover AI plugins across the ecosystems the catalog indexes. Open the submit flow at https://hol.org/plugins/submit or… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026",,Web Browser,FREEMIUM,Free plan available,TRUE,https://hol.org/plugins/safe-and-verified,FALSE,,,,,,
HostAgentics: AI Agent Infrastructure | ClawSites,hostagentics,"HostAgentics provides managed hosting for n8n, OpenClaw and","HostAgentics provides managed hosting for n8n, OpenClaw and Hermes Agent runtimes. Review official links, current listing details, and related AI agent tools...","HostAgentics hosts n8n workflow automation and personal AI agent runtimes. Evidence: HostAgentics is a managed hosting platform for three runtimes: n8n (workflow automation), OpenClaw, and Hermes Agent (personal AI agents). Official product documentation (opens in new tab) Official / Checked Sep 7, 2026 HostAgentics offers fixed EUR prices for managed runtime hosting. Evidence: HostAgentics sells managed hosting for n8n, OpenClaw, and Hermes Agent runtimes at **fixed EUR prices**.",https://hostagentics.com/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/hostagentics-20260914-nWQQDbwLWDdczGqN2B0bs2hiBHGQaJ.webp,Automation,automation,Automation,"
• Runtimes have branded domains, persistent storage and their own credentials. Evidence: Each runtime gets its own branded domain at <name>.runtime.hostagentics.com with automatic HTTPS, its own persistent storage, its own credentials, daily provider snapshots with artifact… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026
• Runtimes include daily provider snapshots and automatic health monitoring. Evidence: Each runtime gets its own branded domain at <name>.runtime.hostagentics.com with automatic HTTPS, its own persistent storage, its own credentials, daily provider snapshots with artifact… Official product documentation (opens in new tab) Official / Checked Sep 7, 2026","
• 1 Host n8n workflow automation. Evidence: HostAgentics is a managed hosting platform for three runtimes: n8n (workflow automation), OpenClaw, and Hermes Agent (personal AI agents). Official product documentation (opens in new tab) Official / Checked Sep 7, 2026
• 2 Host OpenClaw and Hermes Agent runtimes. Evidence: HostAgentics is a managed hosting platform for three runtimes: n8n (workflow automation), OpenClaw, and Hermes Agent (personal AI agents). Official product documentation (opens in new tab) Official / Checked Sep 7, 2026",,Web Browser,FREEMIUM,Free plan available,TRUE,https://hostagentics.com/blog/what-is-managed-agent-hosting,FALSE,,,,,,
Hermes UI: AI Productivity Agent Features & Limits | ClawSites,hermes-ui,"Hermes UI provides a chat interface, real-time log","Hermes UI provides a chat interface, real-time log streaming, file browsing, and memory inspection through a lightweight Python proxy server.","Hermes UI uses a single-file React 18 HTML application with a lightweight Python proxy server. Evidence: Built as a single-file HTML application with React 18, Hermes UI provides a full-featured chat interface, real-time log streaming, file browsing, memory inspection, and more — all through a… Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026 Hermes UI is a command center for Hermes Agent with chat, steering, file browsing, skill management, and monitoring. Evidence: GitHub - pyrate-llama/hermes-ui: The command center for Hermes Agent — chat, steer, browse files, manage skills, and monitor everything from a single glassmorphic HTML app. · GitHub",https://www.clawsites.com/site/hermes-ui,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/hermes-ui-20260606222658.jpg,Dashboards,dashboards,Dashboards,"
• Hermes UI supports video uploads for local or video-capable model workflows. Evidence: Hermes UI 3.3.9 adds video uploads for local/video-capable model workflows such as Kimi. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• Hermes UI 3.2 turns the project into a multi-work command center with workspaces and live task tracking. Evidence: Hermes UI 3.2 turns the project into a stronger multi-work command center, pairing the v3.1 workspace foundation with live task tracking, GitHub workflow polish, and Hermes Agent 0.12… Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• Hermes UI can surface Web Extract when Hermes exposes it through MCP tools. Evidence: Hermes UI can surface Web Extract when Hermes exposes web_extract through MCP tools. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026","
• 1 Use Hermes UI to surface Web Extract when Hermes exposes web_extract through MCP tools. Evidence: Hermes UI can surface Web Extract when Hermes exposes web_extract through MCP tools. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• 2 Hermes UI is local-first by default. Evidence: Hermes UI is local-first by default. If you expose it on a LAN, Tailscale network, or shared machine, set HERMES_UI_PASSWORD before starting the server: Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026",GitHub,Web Browser,FREE,Free plan available,FALSE,,TRUE,https://github.com/pyrate-llama/hermes-ui,,,,,
HouseWhisper: AI Sales and Marketing Agent | ClawSites,housewhisper,HouseWhisper provides AI-powered services designed for real estate,"HouseWhisper provides AI-powered services designed for real estate professionals. Review official links, current listing details, and related AI agent tools on...","HouseWhisper follows up on every lead in a team's CRM automatically. Evidence: HouseWhisper follows up on every lead in your CRM. Automatically. Official product source (opens in new tab) Official / Checked Aug 10, 2026 HouseWhisper routes every lead to the right agent automatically. Evidence: HouseWhisper routes every lead to the right agent automatically.",https://www.housewhisper.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/housewhisper-20260810221204.webp,Automation,automation,Automation,"
• HouseWhisper integrates with the CRM a real estate team already uses. Evidence: HouseWhisper integrates with the CRM your team already uses. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• HouseWhisper uses dynamic voice or text dialogues that adapt and retain conversation context. Evidence: HouseWhisper has dynamic 1:1 dialogues by voice or text, adapting to each person and remembering what was said before. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use HouseWhisper's Lead Engine to engage contacts through nurturing one-to-one conversations. Evidence: HouseWhisper's Lead Engine engages every contact with nurturing 1:1 conversations. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use HouseWhisper by call or text without requiring agents to learn a new app. Evidence: HouseWhisper was built to work the way agents already do, by call or text, with no new app to learn. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
HOL Guard: AI Security and Governance | ClawSites,hol-guard,HOL Guard is a local-first runtime security layer,"HOL Guard is a local-first runtime security layer designed for AI agents and coding tools. It evaluates supported tool calls and local artifacts, intercepting...","HOL Guard is a local-first runtime security layer designed for AI agents and coding tools. It evaluates supported tool calls and local artifacts, intercepting risky or destructive actions before execution and pausing them for approval. Evidence: HOL Guard is a local-first runtime security layer for AI agents. Its core Guard Local runtime is open source and evaluates supported tool calls and local artifacts, blocks known threats,… Official website (opens in new tab) Official / Checked Sep 19, 2026 The core Guard Local runtime operates entirely on the user's computer with zero cloud dependency and no default file uploads, keeping files private and functioning offline. Evidence: Guard Local runs on the developer machine without a cloud account. Guard Cloud is an optional, separately scoped service for synchronization, shared policy, fleet visibility, and team…",https://hol.org/guard,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/hol-guard-b653ee78-70f3-4ce8-a69e-a693ecc0c1e5.webp,Utilities,utilities,Utilities,"
• Intercepts risky actions before they execute, allowing users to allow, ask, or block commands such as file deletions, secret access, package installs, and data movement. Evidence: On supported integrations, Guard can allow, ask, or block before an action runs and keeps a record of what happened. Official website (opens in new tab) Official / Checked Sep 19, 2026
• Evaluates each action locally with sub-50 millisecond overhead without requiring an internet connection. Evidence: <50ms to check each action Official website (opens in new tab) Official / Checked Sep 19, 2026
• Includes plugin-scanner for maintainers to perform CI checks and validate extensions or MCP configurations before release. Evidence: Validate extensions before release. Use plugin-scanner for maintainer CI checks, then use hol-guard locally to enforce runtime decisions. Official website (opens in new tab) Official / Checked Sep 19, 2026
• Maintains a local decision trail and records security receipts of all approved and blocked actions. Evidence: Local decision trail for approvals and changes Official website (opens in new tab) Official / Checked Sep 19, 2026
• Supports continuous monitoring for secret scanning and credential exposure in GitHub repositories. Evidence: Solo continuously monitors up to 5 selected GitHub repositories, scans the current tree plus bounded Git history, includes 250 credential validity checks per month, and supports one custom… Official pricing (opens in new tab) Official / Checked Sep 19, 2026","
• 1 Preventing AI coding agents from executing dangerous shell commands or accessing sensitive credential files. Evidence: Guard gives you control over risky actions your AI tries to take, including destructive commands, secret access, software installs, and data movement. Official website (opens in new tab) Official / Checked Sep 19, 2026
• 2 Gating plugin releases and pull requests in maintainer GitHub Actions pipelines via plugin-scanner. Evidence: Use plugin-scanner verify in CI, or the published ai-plugin-scanner action, to gate PRs before release. Official website (opens in new tab) Official / Checked Sep 19, 2026
• 3 Centralizing runtime policy enforcement and audit trails across developer teams using Guard Cloud. Evidence: Deploy shared policy packs, team alerts, and investigation routing so everyone operates under the same runtime rules without building a security tool from scratch. Official pricing (opens in new tab) Official / Checked Sep 19, 2026",,Mac,FREE,Free plan available,FALSE,,TRUE,,,,,,
LangGraph: AI Workflow Automation Features & Limits | ClawSites,langgraph,LangGraph is a low-level orchestration framework and runtime,"LangGraph is a low-level orchestration framework and runtime for building, managing, and deploying long-running, stateful agents.","LangGraph combines deterministic, hand-coded steps with LLM-driven agentic steps in the same graph. Evidence: LangGraph gives you fine-grained control to mix deterministic, hand-coded steps with LLM-driven agentic steps in the same graph, so you can build bespoke agents that behave exactly the way… Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026 LangGraph provides durable execution, streaming, human-in-the-loop control, and persistence for agent orchestration. Evidence: LangGraph is the orchestration runtime: durable execution, streaming, human-in-the-loop, and persistence.",https://www.langchain.com/langgraph,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/langgraph-20260606222658.jpg,Automation,automation,Automation,"
• LangGraph provides short-term memory through checkpointers and long-term memory through stores. Evidence: LangGraph’s persistence layer gives agents short-term memory through checkpointers and long-term memory through stores. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• LangGraph is designed for streaming workflows. Evidence: LangGraph will not add any overhead to your code and is specifically designed with streaming workflows in mind. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026","
• 1 Use LangGraph to build, manage, and deploy long-running, stateful agents. Evidence: LangGraph is a low-level orchestration framework and runtime for building, managing, and deploying long-running, stateful agents. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• 2 Use LangGraph to design single-agent, multi-agent, or hierarchical control flows. Evidence: LangGraph’s low-level primitives provide the flexibility needed to create fully customizable agents. Design diverse control flows — single, multi-agent, hierarchical — all using one… Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026",,Web Browser,FREE,Free plan available,FALSE,,TRUE,https://github.com/langchain-ai/langgraph,,,,,
Jules: AI Coding Agent Features & Limits | ClawSites,jules,"Jules is a coding agent for fixing bugs,","Jules is a coding agent for fixing bugs, adding documentation, and building new software features. Review official links, current listing details, and related...","Jules clones a selected repository into a Cloud VM and develops a plan with a Gemini model. Evidence: Jules fetches your repository, clones it to a Cloud VM, and develops a plan utilizing the latest Gemini 3 Pro model . Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026 Jules supports workflows from quick fixes to asynchronous, multi-agent development. Evidence: Jules scales with how you build, from quick fixes to fully async, multi-agent development. Choose the plan that gives you the speed, throughput, and model access you need.",https://jules.google,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/jules-20260606222658.jpg,Utilities,utilities,Utilities,"
• Jules provides a diff of the changes. Evidence: Jules provides a diff of the changes. Quickly browse and approve code edits. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• Jules creates a pull request for the changes. Evidence: Jules creates a PR of the changes. Approve the PR, merge it to your branch, and publish it on GitHub. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026","
• 1 Use Jules to fix bugs, add documentation, and build new features. Evidence: Jules is an experimental coding agent that helps you fix bugs, add documentation, and build new features. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• 2 Use Jules to clone code, install dependencies, and modify files in a virtual machine. Evidence: Jules runs in a virtual machine where it clones your code, installs dependencies, and modifies files. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
IBM watsonx Orchestrate: AI Workflow Automation | ClawSites,ibm-watsonx-orchestrate,"IBM watsonx Orchestrate coordinates agents, tools, workflows, and","IBM watsonx Orchestrate coordinates agents, tools, workflows, and foundation models through an enterprise orchestration layer.","IBM watsonx Orchestrate brings an organization's agent ecosystem into one control plane. Evidence: IBM watsonx Orchestrate brings your entire agent ecosystem into one control plane—so you can see what’s happening, manage how agents work together, and scale what delivers results across… Official website (opens in new tab) Official / Checked Aug 10, 2026 IBM watsonx Orchestrate gives development teams paths to build agents and bring them to production. Evidence: IBM watsonx Orchestrate gives development teams several paths to build agents and bring them to production. Official product source (opens in new tab) Official / Checked Aug 10, 2026",https://ibm.com/products/watsonx-orchestrate,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/ibm-watsonx-orchestrate-20260810110616.webp,Management,management,Management,"
• IBM watsonx Orchestrate can deploy on cloud or on premises. Evidence: IBM watsonx Orchestrate pricing scales with how you run AI—across teams, environments, and workloads. Deploy on cloud or on-premises, expand usage as demand grows, and add capabilities… Official website (opens in new tab) Official / Checked Aug 10, 2026
• Agents can be created in low-code or pro-code using the Agent Development Kit. Evidence: Agents can be created in low-code or pro-code using the Agent Development Kit (ADK). Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Human-in-the-loop workflows can pause for validation and resume with audit-ready traceability. Evidence: Create workflows that pause for human validation, capture context and resume automatically with audit-ready traceability. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use IBM watsonx Orchestrate to coordinate agents, tools, workflows, and foundation models across an enterprise. Evidence: IBM® watsonx Orchestrate® coordinates agents, tools, workflows and foundation models across your enterprise from a centralized orchestration layer. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use IBM watsonx Orchestrate to build agents in low-code or pro-code and import LangGraph agents. Evidence: IBM watsonx Orchestrate gives development teams several paths to build agents and bring them to production. Agents can be created in low-code or pro-code using the Agent Development Kit… Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
InteractiveAI: AI Agent Infrastructure | ClawSites,interactiveai,"InteractiveAI is an operating platform for building, deploying,","InteractiveAI is an operating platform for building, deploying, and managing production AI systems. Review official links, current listing details, and related...","InteractiveAI publicly launched an enterprise AI agent platform for companies building production systems. Evidence: InteractiveAI today announced the public launch of its enterprise AI agent platform, opening access for companies worldwide to build interactive AI systems that execute with precision, push… Official product source (opens in new tab) Official / Checked Aug 10, 2026 InteractiveAI's platform includes monitoring, evaluators, datasets, prompts, secrets, dashboards, and agent tooling. Evidence: “Platform” means InteractiveAI’s proprietary platform and managed services for building, monitoring, and operating AI systems, including modules for traces, monitoring, evaluators, datasets,…",https://interactive.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/interactiveai-20260810190852.webp,Management,management,Management,"
• InteractiveAI has ISO 27001 certification and SOC 2 Type II attestation. Evidence: InteractiveAI has achieved both ISO 27001 certification and SOC 2 Type II attestation, with an observation period completed in February 2026. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• InteractiveAI provides traces, evaluators, datasets, prompts, secrets, dashboards, and agent tooling. Evidence: “Platform” means InteractiveAI’s proprietary platform and managed services for building, monitoring, and operating AI systems, including modules for traces, monitoring, evaluators, datasets,… Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use InteractiveAI to transform domain expertise into scalable AI systems. Evidence: InteractiveAI helps businesses transform their domain expertise into scalable AI systems. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use InteractiveAI to build and deploy agents for complex workflows with enterprise governance. Evidence: InteractiveAI helps businesses transform their domain expertise into scalable AI systems. Our platform enables you to build, deploy, and continuously improve AI agents that handle complex… Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Infinitus: Voice AI Agent Features & Limits | ClawSites,infinitus,Infinitus Studio lets healthcare teams design and deploy,"Infinitus Studio lets healthcare teams design and deploy AI agents across patient workflows. Review official links, current listing details, and related AI...","Healthcare teams can define agent behavior, connect systems, and test responses before launch. Evidence: Studio gives your team the tools to define what an agent does, connect it to the systems it needs, pressure-test before it goes live, and control exactly how it responds when it matters… Official product source (opens in new tab) Official / Checked Aug 10, 2026 Infinitus agent and copilot solutions can launch inside EPIC, Cerner, Athena, and Salesforce. Evidence: Infinitus AI agent and AI copilot solutions can be launched directly from within popular systems of record such as EPIC, Cerner, Athena, and Salesforce.",https://www.infinitus.ai/product/studio/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/infinitus-20260810181900.webp,Automation,automation,Automation,"
• Studio turns a prompt, OpenAPI spec, or SOP into a drafted agent. Evidence: Turn a prompt, OpenAPI spec, or SOP into a fully drafted agent Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Infinitus has rigorous safety standards. Evidence: Infinitus has the most rigorous safety standards in the industry. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Infinitus Studio to design and deploy healthcare AI agents. Evidence: From first interaction to final outcome, Infinitus Studio is where healthcare teams design, deploy, and improve AI agents. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Infinitus to orchestrate handoffs between systems, human teams, and AI agents. Evidence: Infinitus orchestrates the handoffs between systems, human teams, and AI agents to eliminate manual work, preserve context, and accelerate patient care. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Lineation: AI Security and Governance | ClawSites,lineation,Lineation gives security teams zero-trust agent identity and,"Lineation gives security teams zero-trust agent identity and an LLM gateway. Review official links, current listing details, and related AI agent tools on...","Lineation provides agent discovery, policy enforcement, and audit logging. Evidence: Lineation provides software for AI agent discovery, policy enforcement, audit logging, and security operations. Official product source (opens in new tab) Official / Checked Aug 10, 2026 Lineation organizes agent security from visibility through active defense. Evidence: Lineation organizes agent security into three layers you can adopt in order— starting with visibility and ending with active defense. Official website (opens in new tab) Official / Checked Aug 10, 2026",https://lineation.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/lineation-20260810164408.webp,Monitoring,monitoring,Monitoring,"
• Lineation serves as an LLM and MCP gateway backed by agent identity. Evidence: Lineation is the LLM gateway and MCP gateway between your providers, tools, and internal systems—backed by zero-trust agent identity. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Lineation traces agent workflows from intent to production action. Evidence: Lineation exists so your organization can see the arc—from intent to action—and intervene before regret ships to production. Official website (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Lineation to protect agentic workflow actions. Evidence: Lineation sells trust enablement for agentic workflows. You pay on protected agent actions—the steps we broker, score, and defend—so Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Lineation Cloud as a hosted multi-tenant service. Evidence: Lineation Cloud — a hosted, multi-tenant software-as-a-service offering operated by Lineation; and Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Meow: AI Operations Agent Features & Limits | ClawSites,meow,"Meow works with MCP-compatible clients including Claude, Cursor,","Meow works with MCP-compatible clients including Claude, Cursor, VS Code, ChatGPT, and Gemini. Review official links, current listing details, and related AI...","The Meow MCP server lets AI assistants work with a Meow account over the Model Context Protocol. Evidence: The Meow MCP server lets AI assistants work with your Meow account over the Model Context Protocol. An assistant can list entities and accounts, check balances, review transactions, look up… Official product source (opens in new tab) Official / Checked Aug 10, 2026 Meow records an MCP transfer as a draft in a pending-approval state. Evidence: When an assistant creates a transfer through MCP, Meow records it as a draft in a pending-approval state. No money moves until a human approves it on the Meow dashboard.",https://meow.com/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/meow-20260810215602.webp,Integrations,integrations,Integrations,"
• The Meow MCP server has two connection surfaces, and most users want OAuth. Evidence: The Meow MCP server has two surfaces. Most users want OAuth. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• The Meow MCP server uses OAuth so an AI tool receives only the access the user authorizes. Evidence: The Meow MCP server uses OAuth for authentication, meaning your AI tool receives only the access you authorize — not your password or unrestricted account control. Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Meow with an MCP-compatible client such as Claude, Cursor, VS Code, ChatGPT, or Gemini. Evidence: Meow works with any MCP-compatible client, including Claude (via Claude.ai or Claude Code), Cursor, VS Code, ChatGPT, and Gemini. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Meow API access to build custom integrations, automate workflows, or embed financial infrastructure. Evidence: Meow offers API access for businesses that want to build custom integrations, automate workflows, or embed Meow's financial infrastructure directly into their own systems. Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Maxima: AI Workflow Automation Features & Limits | ClawSites,maxima,"Maxima combines AI accounting agents, transaction data, workflows,","Maxima combines AI accounting agents, transaction data, workflows, controls, and audit trails for record-to-report work.","Maxima agents pull source data, apply accounting policies, and prepare entries, reconciliations, and variance explanations for review. Evidence: Maxima’s agents pull data from every system, apply your policies, and prepare entries, reconciliations, and variance explanations so accountants log in to work that’s done, and ready for… Official product source (opens in new tab) Official / Checked Aug 10, 2026 Maxima keeps authorized accounting users in control of review, approval, and posting. Evidence: Maxima is designed so agents prepare work while authorized accounting users remain in control of review, approval, and posting.",https://www.maxima.ai/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/maxima-20260810204643.webp,Automation,automation,Automation,"
• Every Maxima agent-prepared output includes lineage, inputs, and approvals within configured controls. Evidence: Every Maxima agent prepared output includes lineage, inputs, and approvals within your controls, giving auditors a re-performable audit trail. Official product source (opens in new tab) Official / Checked Aug 10, 2026
• Maxima connects with enterprise tools already used by an organization. Evidence: Maxima connects with the enterprise tools your organization already uses—right out of the box Official product source (opens in new tab) Official / Checked Aug 10, 2026","
• 1 Use Maxima to prepare accounting entries, reconciliations, and variance explanations from source-system data. Evidence: Maxima’s agents pull data from every system, apply your policies, and prepare entries, reconciliations, and variance explanations so accountants log in to work that’s done, and ready for… Official product source (opens in new tab) Official / Checked Aug 10, 2026
• 2 Use Maxima for record-to-report work with controls and audit trails in the same system. Evidence: Maxima brings AI agents, transaction data, workflows, controls, and audit trails into one accounting system of work, so teams can move from manual prep to review-ready outputs across the… Official product source (opens in new tab) Official / Checked Aug 10, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
Moltlaunch: AI Agent Community Features & Limits | ClawSites,molt-launch,Moltlaunch is the agent marketplace and open protocol,"Moltlaunch is the agent marketplace and open protocol where AI agents register onchain, take paid tasks through trustless escrow, and build permanent...","Moltlaunch is an open protocol where AI agents register onchain, get discovered, do real work, and get paid. Evidence: Moltlaunch is an open protocol where AI agents register onchain, get discovered, do real work, and get paid. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026 Moltlaunch gives agents multiple discovery surfaces. Evidence: Moltlaunch gives agents multiple discovery surfaces.",https://moltlaunch.com/,https://p72pzjhpwv1snb7d.public.blob.vercel-storage.com/screenshots/https-moltlaunch-com.png,Community,community,Community,"
• AI agents register onchain, take paid tasks through trustless escrow, and build permanent reputation on Base. Evidence: Moltlaunch is the agent marketplace and open protocol for agent work. AI agents register onchain, take paid tasks through trustless escrow, and build permanent reputation on Base. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• Starlight is Moltlaunch’s AI-powered agent discovery system. Evidence: Starlight is Moltlaunch’s AI-powered agent discovery system. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• Install and configure the Moltlaunch CLI. Evidence: Install and configure the Moltlaunch CLI. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026","
• 1 Use Moltlaunch to take paid AI-agent tasks through trustless escrow. Evidence: Moltlaunch is the agent marketplace and open protocol for agent work. AI agents register onchain, take paid tasks through trustless escrow, and build permanent reputation on Base. Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026
• 2 Register once on Moltlaunch and become hirable from Arena’s ecosystem. Evidence: Register once on Moltlaunch → become hirable from Arena’s ecosystem Editorially reviewed official source (opens in new tab) Official / Checked Aug 9, 2026",,Web Browser,FREEMIUM,Free plan available,FALSE,,FALSE,,,,,,
